DATASET,GAME ID,DATE,TIME,ROAD TEAM,HOME TEAM,TOTAL GAME MINUTES,ROAD TEAM FINAL SCORE,HOME TEAM FINAL SCORE,ROAD TEAM REST,HOME TEAM REST,BOX SCORE URL
NBA 2018-2019 Regular Season,0021801103,3/25/19,7:00 PM,Philadelphia,Orlando,240,98,119,1,2,Box Score
NBA 2018-2019 Regular Season,0021801104,3/25/19,8:00 PM,Oklahoma City,Memphis,240,103,115,2,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801105,3/25/19,9:00 PM,Phoenix,Utah,240,92,125,1,1,Box Score
NBA 2018-2019 Regular Season,0021801106,3/25/19,10:00 PM,Brooklyn,Portland,290,144,148,2,1,Box Score
NBA 2018-2019 Regular Season,0021801107,3/26/19,7:00 PM,San Antonio,Charlotte,265,116,125,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801108,3/26/19,7:00 PM,Boston,Cleveland,240,116,106,3IN4,1,Box Score
NBA 2018-2019 Regular Season,0021801109,3/26/19,7:30 PM,Orlando,Miami,240,104,99,B2B,2,Box Score
NBA 2018-2019 Regular Season,0021801110,3/26/19,7:30 PM,Chicago,Toronto,240,103,112,2,1,Box Score
NBA 2018-2019 Regular Season,0021801111,3/26/19,8:00 PM,Houston,Milwaukee,240,94,108,1,1,Box Score
NBA 2018-2019 Regular Season,0021801112,3/26/19,8:00 PM,LA Clippers,Minnesota,240,122,111,1,2,Box Score
NBA 2018-2019 Regular Season,0021801113,3/26/19,8:00 PM,Atlanta,New Orleans,240,130,120,2,1,Box Score
NBA 2018-2019 Regular Season,0021801114,3/26/19,8:30 PM,Sacramento,Dallas,240,125,121,3IN4,2,Box Score
NBA 2018-2019 Regular Season,0021801115,3/26/19,9:00 PM,Detroit,Denver,240,92,95,3IN4,1,Box Score
NBA 2018-2019 Regular Season,0021801116,3/26/19,10:30 PM,Washington,LA Lakers,240,106,124,2,1,Box Score
NBA 2018-2019 Regular Season,0021801117,3/27/19,8:00 PM,Portland,Chicago,240,118,98,1,B2B,Box Score
NBA 2018-2019 Regular Season,0021801118,3/27/19,8:00 PM,Golden State,Memphis,240,118,103,2,1,Box Score
NBA 2018-2019 Regular Season,0021801119,3/27/19,8:00 PM,Indiana,Oklahoma City,240,99,107,2,1,Box Score
NBA 2018-2019 Regular Season,0021801120,3/27/19,10:00 PM,Washington,Phoenix,240,124,121,B2B,1,Box Score
NBA 2018-2019 Regular Season,0021801121,3/27/19,10:30 PM,LA Lakers,Utah,240,100,115,3IN4-B2B,1,Box Score
NBA 2018-2019 Regular Season,0021801122,3/28/19,7:00 PM,Orlando,Detroit,240,98,115,3IN4,1,Box Score
NBA 2018-2019 Regular Season,0021801123,3/28/19,7:00 PM,Brooklyn,Philadelphia,240,110,123,2,2,Box Score
NBA 2018-2019 Regular Season,0021801124,3/28/19,7:30 PM,Dallas,Miami,240,99,105,1,1,Box Score
NBA 2018-2019 Regular Season,0021801125,3/28/19,7:30 PM,Toronto,New York,240,117,92,1,3+,Box Score
NBA 2018-2019 Regular Season,0021801126,3/28/19,8:00 PM,Denver,Houston,240,85,112,1,1,Box Score
NBA 2018-2019 Regular Season,0021801127,3/28/19,8:00 PM,LA Clippers,Milwaukee,240,118,128,1,1,Box Score
NBA 2018-2019 Regular Season,0021801128,3/28/19,8:00 PM,Sacramento,New Orleans,240,118,121,1,1,Box Score
NBA 2018-2019 Regular Season,0021801129,3/28/19,8:30 PM,Cleveland,San Antonio,240,110,116,1,1,Box Score
NBA 2018-2019 Regular Season,0021801130,3/29/19,7:00 PM,Indiana,Boston,240,112,114,1,2,Box Score
NBA 2018-2019 Regular Season,0021801131,3/29/19,7:30 PM,Portland,Atlanta,240,118,98,1,2,Box Score
NBA 2018-2019 Regular Season,0021801132,3/29/19,8:00 PM,Golden State,Minnesota,265,130,131,1,2,Box Score
NBA 2018-2019 Regular Season,0021801133,3/29/19,8:00 PM,Denver,Oklahoma City,240,115,105,3IN4-B2B,1,Box Score
NBA 2018-2019 Regular Season,0021801134,3/29/19,9:00 PM,Washington,Utah,240,124,128,3IN4,1,Box Score
NBA 2018-2019 Regular Season,0021801135,3/29/19,10:30 PM,Charlotte,LA Lakers,240,115,129,2,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801136,3/30/19,3:30 PM,Cleveland,LA Clippers,240,108,132,1,1,Box Score
NBA 2018-2019 Regular Season,0021801137,3/30/19,6:00 PM,Boston,Brooklyn,240,96,110,B2B,1,Box Score
NBA 2018-2019 Regular Season,0021801138,3/30/19,6:00 PM,Sacramento,Houston,240,108,119,1,1,Box Score
NBA 2018-2019 Regular Season,0021801139,3/30/19,7:00 PM,Portland,Detroit,240,90,99,3IN4-B2B,1,Box Score
NBA 2018-2019 Regular Season,0021801140,3/30/19,7:00 PM,Orlando,Indiana,240,121,116,1,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801141,3/30/19,7:30 PM,Miami,New York,240,100,92,1,1,Box Score
NBA 2018-2019 Regular Season,0021801142,3/30/19,8:00 PM,Toronto,Chicago,240,124,101,1,2,Box Score
NBA 2018-2019 Regular Season,0021801143,3/30/19,8:00 PM,Philadelphia,Minnesota,240,118,109,1,B2B,Box Score
NBA 2018-2019 Regular Season,0021801144,3/30/19,10:00 PM,Memphis,Phoenix,240,120,115,2,2,Box Score
NBA 2018-2019 Regular Season,0021801145,3/31/19,12:30 PM,Milwaukee,Atlanta,265,135,136,2,1,Box Score
NBA 2018-2019 Regular Season,0021801146,3/31/19,3:30 PM,Dallas,Oklahoma City,240,106,103,2,1,Box Score
NBA 2018-2019 Regular Season,0021801147,3/31/19,6:00 PM,LA Lakers,New Orleans,240,130,102,1,2,Box Score
NBA 2018-2019 Regular Season,0021801148,3/31/19,8:00 PM,Washington,Denver,240,95,90,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801149,3/31/19,7:00 PM,Sacramento,San Antonio,240,113,106,3IN4-B2B,2,Box Score
NBA 2018-2019 Regular Season,0021801150,3/31/19,8:30 PM,Charlotte,Golden State,240,90,137,1,1,Box Score
NBA 2018-2019 Regular Season,0021801151,3/31/19,10:30 PM,Memphis,LA Clippers,240,96,113,B2B,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801152,4/1/19,7:00 PM,Detroit,Indiana,240,102,111,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801153,4/1/19,7:30 PM,Miami,Boston,240,105,110,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801154,4/1/19,7:30 PM,Milwaukee,Brooklyn,240,131,121,B2B,1,Box Score
NBA 2018-2019 Regular Season,0021801155,4/1/19,7:30 PM,Chicago,New York,240,105,113,1,1,Box Score
NBA 2018-2019 Regular Season,0021801156,4/1/19,7:30 PM,Orlando,Toronto,240,109,121,1,1,Box Score
NBA 2018-2019 Regular Season,0021801157,4/1/19,8:00 PM,Portland,Minnesota,240,132,122,3IN4,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801158,4/1/19,8:30 PM,Philadelphia,Dallas,240,102,122,1,B2B,Box Score
NBA 2018-2019 Regular Season,0021801159,4/1/19,9:00 PM,Charlotte,Utah,240,102,111,3IN4-B2B,2,Box Score
NBA 2018-2019 Regular Season,0021801160,4/1/19,10:00 PM,Cleveland,Phoenix,240,113,122,1,1,Box Score
NBA 2018-2019 Regular Season,0021801161,4/2/19,8:00 PM,LA Lakers,Oklahoma City,240,103,119,1,1,Box Score
NBA 2018-2019 Regular Season,0021801162,4/2/19,8:30 PM,Atlanta,San Antonio,240,111,117,1,1,Box Score
NBA 2018-2019 Regular Season,0021801163,4/2/19,10:00 PM,Houston,Sacramento,240,130,105,2,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801164,4/2/19,10:30 PM,Denver,Golden State,240,102,116,1,1,Box Score
NBA 2018-2019 Regular Season,0021801165,4/3/19,7:00 PM,Indiana,Detroit,240,108,89,1,1,Box Score
NBA 2018-2019 Regular Season,0021801166,4/3/19,7:00 PM,New York,Orlando,240,100,114,1,1,Box Score
NBA 2018-2019 Regular Season,0021801167,4/3/19,7:00 PM,Chicago,Washington,240,115,114,1,2,Box Score
NBA 2018-2019 Regular Season,0021801168,4/3/19,7:30 PM,Philadelphia,Atlanta,240,122,130,1,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801169,4/3/19,7:30 PM,Toronto,Brooklyn,240,115,105,1,1,Box Score
NBA 2018-2019 Regular Season,0021801170,4/3/19,7:30 PM,Boston,Miami,240,112,102,1,1,Box Score
NBA 2018-2019 Regular Season,0021801171,4/3/19,8:00 PM,Charlotte,New Orleans,240,115,109,3IN4,2,Box Score
NBA 2018-2019 Regular Season,0021801172,4/3/19,8:30 PM,Minnesota,Dallas,240,110,108,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801173,4/3/19,9:00 PM,San Antonio,Denver,240,85,113,3IN4-B2B,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801174,4/3/19,10:00 PM,Utah,Phoenix,240,118,97,1,1,Box Score
NBA 2018-2019 Regular Season,0021801175,4/3/19,10:00 PM,Memphis,Portland,240,89,116,2,1,Box Score
NBA 2018-2019 Regular Season,0021801176,4/3/19,10:30 PM,Houston,LA Clippers,240,135,103,B2B,2,Box Score
NBA 2018-2019 Regular Season,0021801177,4/4/19,8:00 PM,Milwaukee,Philadelphia,240,128,122,2,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801178,4/4/19,10:00 PM,Cleveland,Sacramento,240,104,117,2,1,Box Score
NBA 2018-2019 Regular Season,0021801179,4/4/19,10:30 PM,Golden State,LA Lakers,240,108,90,1,1,Box Score
NBA 2018-2019 Regular Season,0021801180,4/5/19,7:00 PM,Toronto,Charlotte,240,111,113,1,1,Box Score
NBA 2018-2019 Regular Season,0021801181,4/5/19,7:00 PM,Atlanta,Orlando,240,113,149,3IN4,1,Box Score
NBA 2018-2019 Regular Season,0021801182,4/5/19,7:00 PM,San Antonio,Washington,240,129,112,3IN4,1,Box Score
NBA 2018-2019 Regular Season,0021801183,4/5/19,8:00 PM,Boston,Indiana,240,117,97,1,1,Box Score
NBA 2018-2019 Regular Season,0021801184,4/5/19,8:00 PM,New York,Houston,240,96,120,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801185,4/5/19,8:00 PM,Miami,Minnesota,240,109,111,1,1,Box Score
NBA 2018-2019 Regular Season,0021801186,4/5/19,8:00 PM,Detroit,Oklahoma City,240,110,123,1,2,Box Score
NBA 2018-2019 Regular Season,0021801187,4/5/19,8:30 PM,Memphis,Dallas,240,122,112,1,1,Box Score
NBA 2018-2019 Regular Season,0021801188,4/5/19,9:00 PM,Sacramento,Utah,240,98,119,3IN4-B2B,1,Box Score
NBA 2018-2019 Regular Season,0021801189,4/5/19,10:00 PM,New Orleans,Phoenix,265,126,133,1,1,Box Score
NBA 2018-2019 Regular Season,0021801190,4/5/19,10:30 PM,Portland,Denver,240,110,119,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801191,4/5/19,10:30 PM,Cleveland,Golden State,240,114,120,B2B,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801192,4/5/19,10:30 PM,LA Lakers,LA Clippers,240,122,117,3IN4-B2B,1,Box Score
NBA 2018-2019 Regular Season,0021801193,4/6/19,5:00 PM,Brooklyn,Milwaukee,240,133,128,2,1,Box Score
NBA 2018-2019 Regular Season,0021801194,4/6/19,8:00 PM,Philadelphia,Chicago,240,116,96,3IN4,2,Box Score
NBA 2018-2019 Regular Season,0021801195,4/7/19,12:00 PM,Miami,Toronto,265,109,117,1,1,Box Score
NBA 2018-2019 Regular Season,0021801196,4/7/19,3:00 PM,San Antonio,Cleveland,240,112,90,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801197,4/7/19,3:30 PM,Oklahoma City,Minnesota,240,132,126,1,1,Box Score
NBA 2018-2019 Regular Season,0021801198,4/7/19,4:00 PM,Charlotte,Detroit,240,104,91,1,1,Box Score
NBA 2018-2019 Regular Season,0021801199,4/7/19,5:00 PM,Brooklyn,Indiana,240,108,96,B2B,1,Box Score
NBA 2018-2019 Regular Season,0021801200,4/7/19,7:00 PM,Phoenix,Houston,240,113,149,1,1,Box Score
NBA 2018-2019 Regular Season,0021801201,4/7/19,6:00 PM,Dallas,Memphis,265,129,127,1,1,Box Score
NBA 2018-2019 Regular Season,0021801202,4/7/19,7:00 PM,Atlanta,Milwaukee,240,107,115,1,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801203,4/7/19,7:30 PM,Orlando,Boston,240,116,108,1,1,Box Score
NBA 2018-2019 Regular Season,0021801204,4/7/19,7:30 PM,Washington,New York,240,110,113,1,1,Box Score
NBA 2018-2019 Regular Season,0021801205,4/7/19,8:30 PM,LA Clippers,Golden State,240,104,131,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801206,4/7/19,9:00 PM,Denver,Portland,240,108,115,1,1,Box Score
NBA 2018-2019 Regular Season,0021801207,4/7/19,9:00 PM,New Orleans,Sacramento,240,133,129,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801208,4/7/19,9:30 PM,Utah,LA Lakers,240,109,113,1,3IN4,Box Score
NBA 2018-2019 Regular Season,0021801209,4/9/19,7:00 PM,Charlotte,Cleveland,240,124,97,1,1,Box Score
NBA 2018-2019 Regular Season,0021801210,4/9/19,7:00 PM,Memphis,Detroit,240,93,100,1,1,Box Score
NBA 2018-2019 Regular Season,0021801211,4/9/19,7:00 PM,Boston,Washington,240,116,110,1,1,Box Score
NBA 2018-2019 Regular Season,0021801212,4/9/19,7:30 PM,Philadelphia,Miami,240,99,122,2,1,Box Score
NBA 2018-2019 Regular Season,0021801213,4/9/19,8:00 PM,New York,Chicago,240,96,86,1,2,Box Score
NBA 2018-2019 Regular Season,0021801214,4/9/19,8:00 PM,Toronto,Minnesota,240,120,100,1,1,Box Score
NBA 2018-2019 Regular Season,0021801215,4/9/19,8:00 PM,Golden State,New Orleans,240,112,103,1,1,Box Score
NBA 2018-2019 Regular Season,0021801216,4/9/19,8:30 PM,Phoenix,Dallas,240,109,120,1,1,Box Score
NBA 2018-2019 Regular Season,0021801217,4/9/19,9:00 PM,Denver,Utah,240,108,118,1,1,Box Score
NBA 2018-2019 Regular Season,0021801218,4/9/19,9:30 PM,Houston,Oklahoma City,240,111,112,1,1,Box Score
NBA 2018-2019 Regular Season,0021801219,4/9/19,10:30 PM,Portland,LA Lakers,240,104,101,1,1,Box Score
NBA 2018-2019 Regular Season,0021801220,4/10/19,8:00 PM,Indiana,Atlanta,240,135,134,2,2,Box Score
NBA 2018-2019 Regular Season,0021801221,4/10/19,8:00 PM,Miami,Brooklyn,240,94,113,3IN4-B2B,2,Box Score
NBA 2018-2019 Regular Season,0021801222,4/10/19,8:00 PM,Orlando,Charlotte,240,122,114,2,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801223,4/10/19,8:00 PM,Detroit,New York,240,115,89,3IN4-B2B,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801224,4/10/19,8:00 PM,Chicago,Philadelphia,240,109,125,B2B,B2B,Box Score
NBA 2018-2019 Regular Season,0021801225,4/10/19,8:00 PM,Golden State,Memphis,240,117,132,3IN4-B2B,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801226,4/10/19,8:00 PM,Oklahoma City,Milwaukee,240,127,116,3IN4-B2B,2,Box Score
NBA 2018-2019 Regular Season,0021801227,4/10/19,8:00 PM,Dallas,San Antonio,240,94,105,3IN4-B2B,2,Box Score
NBA 2018-2019 Regular Season,0021801228,4/10/19,10:30 PM,Minnesota,Denver,240,95,99,3IN4-B2B,3IN4-B2B,Box Score
NBA 2018-2019 Regular Season,0021801229,4/10/19,10:30 PM,Utah,LA Clippers,265,137,143,3IN4-B2B,2,Box Score
NBA 2018-2019 Regular Season,0021801230,4/10/19,10:30 PM,Sacramento,Portland,240,131,136,2,3IN4-B2B,Box Score
NBA 2019 Playoffs,0041800111,4/13/19,5:00 PM,Orlando,Toronto,240,104,101,2,3+,Box Score
NBA 2019 Playoffs,0041800121,4/13/19,2:30 PM,Brooklyn,Philadelphia,240,111,102,2,2,Box Score
NBA 2019 Playoffs,0041800141,4/13/19,8:00 PM,LA Clippers,Golden State,240,104,121,2,2,Box Score
NBA 2019 Playoffs,0041800151,4/13/19,10:30 PM,San Antonio,Denver,240,101,96,2,2,Box Score
NBA 2019 Playoffs,0041800101,4/14/19,7:00 PM,Detroit,Milwaukee,240,86,121,3+,3+,Box Score
NBA 2019 Playoffs,0041800131,4/14/19,1:00 PM,Indiana,Boston,240,74,84,3+,3+,Box Score
NBA 2019 Playoffs,0041800161,4/14/19,3:30 PM,Oklahoma City,Portland,240,99,104,3+,3+,Box Score
NBA 2019 Playoffs,0041800171,4/14/19,9:30 PM,Utah,Houston,240,90,122,3+,3+,Box Score
NBA 2019 Playoffs,0041800122,4/15/19,8:00 PM,Brooklyn,Philadelphia,240,123,145,1,1,Box Score
NBA 2019 Playoffs,0041800142,4/15/19,10:30 PM,LA Clippers,Golden State,240,135,131,1,1,Box Score
NBA 2019 Playoffs,0041800112,4/16/19,8:00 PM,Orlando,Toronto,240,82,111,2,2,Box Score
NBA 2019 Playoffs,0041800152,4/16/19,9:00 PM,San Antonio,Denver,240,105,114,2,2,Box Score
NBA 2019 Playoffs,0041800162,4/16/19,10:30 PM,Oklahoma City,Portland,240,94,114,1,1,Box Score
NBA 2019 Playoffs,0041800102,4/17/19,8:00 PM,Detroit,Milwaukee,240,99,120,2,2,Box Score
NBA 2019 Playoffs,0041800132,4/17/19,7:00 PM,Indiana,Boston,240,91,99,2,2,Box Score
NBA 2019 Playoffs,0041800172,4/17/19,9:30 PM,Utah,Houston,240,98,118,2,2,Box Score
NBA 2019 Playoffs,0041800123,4/18/19,8:00 PM,Philadelphia,Brooklyn,240,131,115,2,2,Box Score
NBA 2019 Playoffs,0041800143,4/18/19,10:30 PM,Golden State,LA Clippers,240,132,105,2,2,Box Score
NBA 2019 Playoffs,0041800153,4/18/19,9:00 PM,Denver,San Antonio,240,108,118,1,1,Box Score
NBA 2019 Playoffs,0041800113,4/19/19,7:00 PM,Toronto,Orlando,240,98,93,2,2,Box Score
NBA 2019 Playoffs,0041800133,4/19/19,8:30 PM,Boston,Indiana,240,104,96,1,1,Box Score
NBA 2019 Playoffs,0041800163,4/19/19,9:30 PM,Portland,Oklahoma City,240,108,120,2,2,Box Score
NBA 2019 Playoffs,0041800103,4/20/19,8:00 PM,Milwaukee,Detroit,240,119,103,2,2,Box Score
NBA 2019 Playoffs,0041800124,4/20/19,3:00 PM,Philadelphia,Brooklyn,240,112,108,1,1,Box Score
NBA 2019 Playoffs,0041800154,4/20/19,5:30 PM,Denver,San Antonio,240,117,103,1,1,Box Score
NBA 2019 Playoffs,0041800173,4/20/19,10:30 PM,Houston,Utah,240,104,101,2,2,Box Score
NBA 2019 Playoffs,0041800114,4/21/19,7:00 PM,Toronto,Orlando,240,107,85,1,1,Box Score
NBA 2019 Playoffs,0041800134,4/21/19,1:00 PM,Boston,Indiana,240,110,106,1,1,Box Score
NBA 2019 Playoffs,0041800144,4/21/19,3:30 PM,Golden State,LA Clippers,240,113,105,2,2,Box Score
NBA 2019 Playoffs,0041800164,4/21/19,9:30 PM,Portland,Oklahoma City,240,111,98,1,1,Box Score
NBA 2019 Playoffs,0041800104,4/22/19,8:00 PM,Milwaukee,Detroit,240,127,104,1,1,Box Score
NBA 2019 Playoffs,0041800174,4/22/19,10:30 PM,Houston,Utah,240,91,107,1,1,Box Score
NBA 2019 Playoffs,0041800115,4/23/19,7:00 PM,Orlando,Toronto,240,96,115,1,1,Box Score
NBA 2019 Playoffs,0041800125,4/23/19,8:00 PM,Brooklyn,Philadelphia,240,100,122,2,2,Box Score
NBA 2019 Playoffs,0041800155,4/23/19,9:30 PM,San Antonio,Denver,240,90,108,2,2,Box Score
NBA 2019 Playoffs,0041800165,4/23/19,10:30 PM,Oklahoma City,Portland,240,115,118,1,1,Box Score
NBA 2019 Playoffs,0041800145,4/24/19,10:30 PM,LA Clippers,Golden State,240,129,121,2,2,Box Score
NBA 2019 Playoffs,0041800175,4/24/19,8:00 PM,Utah,Houston,240,93,100,1,1,Box Score
NBA 2019 Playoffs,0041800156,4/25/19,8:00 PM,Denver,San Antonio,240,103,120,1,1,Box Score
NBA 2019 Playoffs,0041800146,4/26/19,10:00 PM,Golden State,LA Clippers,240,129,110,1,1,Box Score
NBA 2019 Playoffs,0041800157,4/27/19,10:00 PM,San Antonio,Denver,240,86,90,1,1,Box Score
NBA 2019 Playoffs,0041800211,4/27/19,7:30 PM,Philadelphia,Toronto,240,95,108,3+,3+,Box Score
NBA 2019 Playoffs,0041800201,4/28/19,1:00 PM,Boston,Milwaukee,240,112,90,3+,3+,Box Score
NBA 2019 Playoffs,0041800221,4/28/19,3:30 PM,Houston,Golden State,240,100,104,3+,1,Box Score
NBA 2019 Playoffs,0041800212,4/29/19,8:00 PM,Philadelphia,Toronto,240,94,89,1,1,Box Score
NBA 2019 Playoffs,0041800231,4/29/19,10:30 PM,Portland,Denver,240,113,121,3+,1,Box Score
NBA 2019 Playoffs,0041800202,4/30/19,8:00 PM,Boston,Milwaukee,240,102,123,1,1,Box Score
NBA 2019 Playoffs,0041800222,4/30/19,10:30 PM,Houston,Golden State,240,109,115,1,1,Box Score
NBA 2019 Playoffs,0041800232,5/1/19,9:00 PM,Portland,Denver,240,97,90,1,1,Box Score
NBA 2019 Playoffs,0041800213,5/2/19,8:00 PM,Toronto,Philadelphia,240,95,116,2,2,Box Score
NBA 2019 Playoffs,0041800203,5/3/19,8:00 PM,Milwaukee,Boston,240,123,116,2,2,Box Score
NBA 2019 Playoffs,0041800233,5/3/19,10:30 PM,Denver,Portland,340,137,140,1,1,Box Score
NBA 2019 Playoffs,0041800223,5/4/19,8:30 PM,Golden State,Houston,265,121,126,3+,3+,Box Score
NBA 2019 Playoffs,0041800214,5/5/19,3:30 PM,Toronto,Philadelphia,240,101,96,2,2,Box Score
NBA 2019 Playoffs,0041800234,5/5/19,7:00 PM,Denver,Portland,240,116,112,1,1,Box Score
NBA 2019 Playoffs,0041800204,5/6/19,7:00 PM,Milwaukee,Boston,240,113,101,2,2,Box Score
NBA 2019 Playoffs,0041800224,5/6/19,9:30 PM,Golden State,Houston,240,108,112,1,1,Box Score
NBA 2019 Playoffs,0041800215,5/7/19,8:00 PM,Philadelphia,Toronto,240,89,125,1,1,Box Score
NBA 2019 Playoffs,0041800235,5/7/19,10:30 PM,Portland,Denver,240,98,124,1,1,Box Score
NBA 2019 Playoffs,0041800205,5/8/19,8:00 PM,Boston,Milwaukee,240,91,116,1,1,Box Score
NBA 2019 Playoffs,0041800225,5/8/19,10:30 PM,Houston,Golden State,240,99,104,1,1,Box Score
NBA 2019 Playoffs,0041800216,5/9/19,8:00 PM,Toronto,Philadelphia,240,101,112,1,1,Box Score
NBA 2019 Playoffs,0041800236,5/9/19,10:30 PM,Denver,Portland,240,108,119,1,1,Box Score
NBA 2019 Playoffs,0041800226,5/10/19,9:00 PM,Golden State,Houston,240,118,113,1,1,Box Score
NBA 2019 Playoffs,0041800217,5/12/19,7:00 PM,Philadelphia,Toronto,240,90,92,2,2,Box Score
NBA 2019 Playoffs,0041800237,5/12/19,3:30 PM,Portland,Denver,240,100,96,2,2,Box Score
NBA 2019 Playoffs,0041800311,5/14/19,9:00 PM,Portland,Golden State,240,94,116,1,3+,Box Score
NBA 2019 Playoffs,0041800301,5/15/19,8:30 PM,Toronto,Milwaukee,240,100,108,2,3+,Box Score
NBA 2019 Playoffs,0041800312,5/16/19,9:00 PM,Portland,Golden State,240,111,114,1,1,Box Score
NBA 2019 Playoffs,0041800302,5/17/19,8:30 PM,Toronto,Milwaukee,240,103,125,1,1,Box Score
NBA 2019 Playoffs,0041800313,5/18/19,9:00 PM,Golden State,Portland,240,110,99,1,1,Box Score
NBA 2019 Playoffs,0041800303,5/19/19,7:00 PM,Milwaukee,Toronto,290,112,118,1,1,Box Score
NBA 2019 Playoffs,0041800314,5/20/19,9:00 PM,Golden State,Portland,265,119,117,1,1,Box Score
NBA 2019 Playoffs,0041800304,5/21/19,8:30 PM,Milwaukee,Toronto,240,102,120,1,1,Box Score
NBA 2019 Playoffs,0041800305,5/23/19,8:30 PM,Toronto,Milwaukee,240,105,99,1,1,Box Score
NBA 2019 Playoffs,0041800306,5/25/19,8:30 PM,Milwaukee,Toronto,240,94,100,1,1,Box Score
NBA 2019 Playoffs,0041800401,5/30/19,9:00 PM,Golden State,Toronto,240,109,118,3+,3+,Box Score
NBA 2019 Playoffs,0041800402,6/2/19,8:00 PM,Golden State,Toronto,240,109,104,2,2,Box Score
NBA 2019 Playoffs,0041800403,6/5/19,9:00 PM,Toronto,Golden State,240,123,109,2,2,Box Score
NBA 2019 Playoffs,0041800404,6/7/19,9:00 PM,Toronto,Golden State,240,105,92,1,1,Box Score
NBA 2019 Playoffs,0041800405,6/10/19,9:00 PM,Golden State,Toronto,240,106,105,2,2,Box Score
NBA 2019 Playoffs,0041800406,6/13/19,9:00 PM,Toronto,Golden State,240,114,110,2,2,Box Score
